recipe_id,ingredient_id,measure,unit_id,prep_notes,order_index
296,95,1.0,9,,13
296,16,0.5,13,,14
296,75,1.0,13,thin piece,15
296,77,3.0,13,,16
296,41,2.0,13,,17
296,177,1.0,4,,18
296,243,1.0,8,,19
296,23,1.0,9,,20
297,177,50.0,1,,1
297,575,120.0,1,,2
297,184,1.0,9,,3
297,36,2.0,9,,4
297,340,1.0,13,chopped,5
297,177,450.0,1,,6
297,137,2.0,14,,7
297,304,600.0,13,ml,8
297,249,2.0,10,,9
297,256,1.0,11,,10
297,222,0.0,17,,11
298,340,2.0,13,quartered,1
298,284,4.0,9,,2
298,137,4.0,14,,3
298,142,1.0,13,thumb sized peeled and very finely grated,4
298,192,2.0,9,,5
298,217,2.0,8,,6
298,76,1.0,13,,7
298,41,6.0,13,bashed to break shells,8
298,77,4.0,13,,9
298,16,2.0,13,,10
298,292,1.0,9,,11
298,177,1.0,13,kg cubed,12
298,150,150.0,13,ml,13
298,85,0.0,17,chopped,14
299,210,2.0,9,,1
299,340,1.0,13,finely sliced,2
299,42,2.0,13,chopped,3
299,355,500.0,1,,4
299,137,2.0,14,minced,5
299,94,0.5,8,,6
299,142,0.5,8,,7
299,256,0.25,8,,8
299,75,1.0,8,,9
299,163,1.0,9,,10
299,357,100.0,1,,11
299,305,1.0,13,,12
299,358,1.0,13,medium chopped,13
299,359,1.0,13,steamed,14
299,222,1.0,13,chopped,15
301,548,25.0,1,,1
301,179,500.0,1,,2
301,94,1.0,8,,3
301,85,1.0,8,,4
301,217,1.0,8,,5
301,137,1.0,14,finely chopped,6
301,210,1.0,13,for frying,7
301,535,4.0,13,,8
301,93,1.0,13,grated,9
301,150,200.0,1,,10
301,200,2.0,9,,11
294,137,2.0,14,,1
294,263,2.0,8,,2
294,210,4.0,9,,3
294,183,1.0,13,zest and juice of,4
294,103,1.0,9,,5
294,355,750.0,1,,6
294,547,0.0,16,,7
295,356,500.0,1,,1
295,125,1.0,9,,2
295,303,1.0,13,dash,3
295,340,1.0,13,sliced,4
295,42,2.0,13,sliced,5
295,304,350.0,13,mlfl,6
295,236,500.0,1,,7
295,390,450.0,1,,8
295,112,1.0,13,to glaze,9
300,210,2.0,9,,1
300,142,4.0,13,cm piece finely chopped,2
300,137,2.0,14,peeled and chopped,3
300,293,800.0,1,peeled and chopped,4
300,184,2.0,9,,5
300,45,1.0,8,,6
300,307,50.0,13,,7
300,118,1.0,13,large,8
300,179,400.0,1,,9
300,340,1.0,13,medium,10
300,236,1.0,13,small peeled and coarsely grated,11
300,15,2.0,9,,12
300,70,2.0,9,,13
300,85,2.0,9,chopped,14
300,184,1.0,9,,15
300,137,2.0,14,,16
300,138,0.5,8,ground,17
300,75,0.5,8,ground,18
300,293,2.0,13,medium,19
302,261,125.0,1,,1
302,592,250.0,1,,2
302,454,3.0,13,large,3
302,264,250.0,1,,4
302,197,3.0,9,,5
302,260,0.5,8,,6
302,105,250.0,13,ml,7
302,323,2.0,9,,8
302,239,200.0,1,,9
302,471,350.0,1,,10
302,462,80.0,1,,11
302,197,250.0,13,ml,12
302,589,50.0,1,,13
302,323,400.0,1,,14
303,36,100.0,1,,1
303,177,900.0,1,,2
303,423,3.0,13,,3
303,212,2.0,13,medium,4
303,42,4.0,13,sliced,5
303,233,25.0,1,,6
303,318,2.0,8,,7
303,60,500.0,13,ml,8
303,17,2.0,13,,9
303,236,900.0,1,,10
304,273,0.25,10,,1
304,69,2.0,9,,2
304,106,0.5,9,,3
304,260,0.25,8,,4
304,30,8.0,13,slices,5
304,10,8.0,13,slices,6
304,341,8.0,13,slices,7
304,374,4.0,13,slices,8
304,36,2.0,9,,9
305,210,1.0,9,,1
305,10,2.0,13,,2
305,340,1.0,13,finely chopped,3
305,48,1.0,13,stick,4
305,42,1.0,13,medium,5
305,137,2.0,14,chopped,6
305,360,500.0,1,,7
305,292,1.0,9,,8
305,71,800.0,1,,9
305,163,1.0,9,,10
305,180,500.0,1,,11
305,91,400.0,13,ml,12
305,202,125.0,1,,13
305,220,50.0,1,,14
305,14,1.0,13,topping,15
306,210,2.0,9,,1
306,340,1.0,13,medium finely diced,2
306,62,250.0,1,,3
306,304,1.5,13,l,4
306,94,1.0,8,,5
306,137,5.0,14,,6
306,260,0.5,8,,7
306,161,1.0,8,,8
306,229,1.0,11,,9
306,188,0.5,13,,10
307,142,1.0,9,chopped,1
307,138,2.0,13,chopped,2
307,682,3.0,13,,3
307,86,2.0,9,,4
307,242,2.0,13,sliced,5
307,303,2.0,9,,6
307,3,250.0,1,,7
307,274,2.0,9,,8
307,698,1.0,8,,9
307,35,1.0,8,,10
307,21,400.0,13,ml,11
307,250,100.0,1,,12
307,188,0.0,16,,13
308,645,500.0,1,,1
308,646,200.0,1,,2
308,389,300.0,1,,3
308,236,200.0,1,,4
308,3,300.0,1,,5
308,4,200.0,1,,6
308,72,1.0,13,,7
308,340,1.0,13,chopped,8
308,217,1.0,8,,9
308,260,0.0,16,,10
308,229,0.0,16,,11
309,493,450.0,1,,1
309,360,100.0,1,,2
309,414,0.5,9,,3
309,494,1.0,8,,4
309,495,0.5,8,,5
309,229,1.0,9,,6
309,260,0.5,8,,7
309,497,0.5,8,,8
309,274,1.0,9,,9
309,309,400.0,13,ml,10
309,210,2.0,9,,11
309,496,2.0,13,chopped,12
309,278,4.0,13,,13
309,137,2.0,14,chopped,14
309,142,4.0,13,sliced,15
309,309,2.0,9,,16
309,89,1.0,9,,17
310,36,175.0,1,,1
310,45,175.0,1,,2
310,112,3.0,13,,3
310,264,250.0,1,,4
310,197,3.0,9,,5
310,183,1.0,13,zest of,6
310,431,1.0,13,to glaze,7
311,233,300.0,1,,1
311,668,200.0,1,,2
311,284,25.0,1,,3
311,462,250.0,1,,4
311,197,50.0,5,,5
311,323,60.0,1,,6
312,225,85.0,1,,1
312,80,400.0,15,ml,2
312,194,4.0,9,,3
312,3,600.0,1,stewing cut into strips,4
312,236,450.0,1,waxy,5
312,340,1.0,13,cut thin wedges,6
312,188,4.0,13,leaves,7
312,76,1.0,13,,8
312,286,1.0,9,,9
312,35,1.0,9,palm or soft light,10
312,122,1.0,9,,11
312,65,0.0,16,"red deseeded and finely sliced,",12
312,171,0.0,16,,13
313,639,1.0,2,,1
313,372,200.0,1,,2
313,374,200.0,1,,3
313,215,1.0,9,,4
313,153,100.0,1,,5
313,260,0.0,16,,6
313,229,0.0,16,,7
314,284,1.0,9,,1
314,402,225.0,1,,2
314,142,2.0,13,,3
314,94,1.0,8,,4
314,296,1.0,8,,5
314,85,1.0,8,,6
314,152,1.0,13,,7
314,341,4.0,13,large,8
314,226,150.0,1,,9
314,136,1.0,8,,10
314,85,1.0,13,small bunch,11
314,403,0.0,16,,12
315,125,3.0,10,,1
315,560,1.0,10,,2
315,36,200.0,1,,3
315,454,1.0,13,,4
315,454,3.0,13,,5
315,560,1.0,10,,6
315,36,100.0,1,,7
315,300,2.0,8,,8
315,125,2.0,9,,9
315,632,2.0,10,,10
315,519,1.0,8,,11
315,560,2.0,10,,12
315,162,3.0,9,,13
315,519,0.25,8,,14
316,521,1.0,2,,1
316,330,1.0,2,,2
316,293,2.0,13,,3
316,260,1.0,11,,4
316,340,1.0,13,,5
316,152,1.0,13,,6
316,86,1.0,13,bunch,7
317,94,2.0,8,,1
317,353,1.0,9,,2
317,244,2.0,13,finely chopped,3
317,138,6.0,13,,4
317,152,3.0,13,finely chopped,5
317,245,1.0,13,finely chopped,6
317,208,1.0,8,,7
317,85,2.0,8,,8
317,179,1.0,13,kg,9
317,229,1.0,8,,10
317,85,3.0,9,,11
317,233,340.0,1,,12
317,260,0.5,8,,13
317,197,90.0,5,,14
317,422,150.0,1,,15
317,111,1.0,13,beaten,16
318,202,200.0,1,,1
318,9,250.0,1,,2
318,131,1.0,13,bunch,3
318,117,350.0,1,,4
318,115,3.0,9,,5
318,153,40.0,1,,6
318,295,200.0,1,,7
318,260,0.0,16,,8
318,229,0.0,16,,9
319,225,50.0,1,,1
319,65,15.0,1,,2
319,237,10.0,1,,3
319,209,5.0,9,,4
319,309,750.0,5,,5
319,286,0.5,9,,6
319,236,250.0,1,,7
319,244,2.0,13,,8
319,138,4.0,13,,9
319,411,30.0,1,,10
319,67,30.0,1,,11
319,493,1.0,13,,12
319,274,1.0,9,,13
319,505,4.0,13,,14
319,454,1.0,13,,15
320,30,1.0,13,large,1
320,210,1.0,6,,2
320,137,1.0,13,half,3
320,4,1.0,13,handfull,4
321,635,4.0,13,,1
321,454,2.0,13,beaten,2
321,31,200.0,1,,3
321,222,2.0,9,chopped,4
321,137,2.0,14,minced,5
321,260,0.0,16,,6
321,229,0.0,16,,7
322,36,225.0,1,,1
322,233,350.0,1,,2
322,45,100.0,1,,3
322,532,280.0,1,,4
322,454,1.0,13,small,5
322,323,1.0,13,topping,6
323,303,2.0,9,,1
323,360,500.0,1,,2
323,340,1.0,13,chopped,3
323,292,1.0,9,,4
323,233,1.0,9,,5
323,204,75.0,1,,6
323,21,250.0,13,ml,7
323,318,1.0,13,dash,8
323,390,400.0,1,,9
323,111,1.0,13,,10
324,36,150.0,1,,1
324,233,175.0,1,,2
324,45,125.0,1,,3
324,454,3.0,13,,4
324,11,1.0,8,,5
324,589,2.0,8,,6
324,197,3.0,9,,7
324,323,1.0,9,,8
325,605,450.0,1,,1
325,284,1.0,9,,2
325,340,1.0,13,small,3
325,594,2.0,8,,4
325,157,2.0,8,,5
325,360,250.0,1,,6
325,292,85.0,1,,7
325,21,150.0,13,ml,8
325,603,1.0,11,,9
325,406,200.0,1,,10
325,236,1.0,13,large,11
325,273,3.0,9,,12
325,604,2.0,9,,13
326,824,2.0,10,,1
326,10,0.5,4,,2
326,340,1.0,13,medium,3
326,795,0.5,10,,4
326,35,0.25,10,,5
326,610,2.0,9,,6
326,205,1.0,13,ground,7
326,260,0.0,16,,8
326,229,0.0,16,,9
327,18,1.0,13,,1
327,260,3.0,9,,2
327,24,3.0,9,,3
327,85,1.0,9,,4
327,282,1.0,9,,5
327,16,1.0,8,,6
327,77,1.0,8,,7
327,24,3.0,9,,8
327,85,1.0,9,,9
327,217,1.0,9,,10
327,137,1.0,9,,11
327,340,1.0,9,,12
327,103,1.0,9,,13
327,114,1.0,8,,14
327,49,1.0,9,,15
327,246,1.0,8,,16
328,42,6.0,13,chopped,1
328,340,1.0,13,sliced,2
328,138,4.0,13,,3
328,94,1.0,8,,4
328,85,0.5,8,,5
328,210,1.0,9,,6
328,136,0.25,8,,7
328,184,1.0,8,,8
329,3,500.0,1,,1
329,8,1.0,13,large,2
329,150,150.0,1,,3
329,454,1.0,13,beaten,4
329,219,3.0,9,,5
329,341,400.0,1,,6
329,292,4.0,9,,7
329,236,350.0,1,,8
330,567,800.0,1,,1
330,340,1.0,13,chopped,2
330,3,300.0,1,,3
330,260,1.0,8,,4
330,309,1.0,6,,5
330,138,1.0,13,,6
330,210,0.5,10,,7
331,204,30.0,1,,1
331,399,240.0,1,,2
331,50,3.0,13,,3
331,137,3.0,14,,4
331,369,3.0,13,sprigs,5
331,400,500.0,1,,6
331,274,2.0,9,,7
331,314,125.0,13,ml,8
331,180,350.0,1,,9
331,31,4.0,9,,10
331,257,0.5,12,,11
331,401,0.0,16,,12
332,204,150.0,1,,1
332,574,50.0,1,,2
332,303,4.0,9,,3
332,340,40.0,1,,4
332,137,2.0,14,,5
332,16,1.0,13,,6
332,305,1.0,13,tbsp,7
332,273,50.0,5,,8
332,512,1.0,13,dash,9
332,222,1.0,13,top,10
333,236,1.0,13,kg,1
333,197,200.0,13,ml,2
333,36,50.0,1,,3
333,205,2.0,9,,4
333,278,1.0,13,bunch,5
333,278,1.0,13,bunch,6
334,532,500.0,1,,1
334,137,1.5,9,minced,2
334,142,1.5,9,minced,3
334,454,1.0,13,,4
334,341,1.0,13,large,5
334,278,4.0,13,,6
334,525,12.0,13,,7
334,622,1.0,10,,8
334,260,1.0,8,,9
334,217,1.0,8,,10
334,94,1.0,8,,11
334,518,1.0,8,,12
334,296,1.0,8,,13
334,24,1.0,8,,14
334,282,1.0,8,,15
335,430,125.0,1,,1
335,45,50.0,1,,2
335,79,5.0,9,,3
335,454,1.0,13,beaten,4
335,102,200.0,1,shredded,5
335,471,100.0,1,,6
335,442,50.0,1,,7
335,36,100.0,1,,8
335,105,4.0,9,,9
335,470,3.0,9,,10
335,323,250.0,1,,11
335,388,150.0,1,,12
335,36,50.0,1,,13
336,871,2.0,9,,1
336,558,0.75,10,,2
336,855,1.0,13,head,3
336,224,2.0,9,,4
336,496,4.0,13,chopped,5
336,142,1.0,9,,6
336,274,1.0,9,,7
336,309,1.0,9,,8
336,89,2.0,8,,9
336,176,1.0,8,,10
336,229,0.5,8,,11
337,81,2.0,10,,1
337,309,2.0,10,,2
337,145,0.25,8,,3
337,142,1.0,13,,4
337,16,1.0,13,,5
337,249,2.0,10,,6
337,112,4.0,13,,7
337,93,1.0,13,,8
337,225,1.0,10,,9
337,523,4.0,3,,10
337,303,2.0,9,,11
337,340,1.0,13,,12
337,137,3.0,14,,13
337,267,3.0,13,,14
337,66,2.0,8,,15
337,523,4.0,3,,16
337,282,3.0,9,,17
337,286,0.33,10,,18
338,36,85.0,1,,1
338,273,140.0,1,,2
338,282,1.0,13,tbsp,3
338,322,900.0,1,,4
338,45,250.0,1,,5
338,233,3.0,9,,6
338,184,1.0,8,,7
338,112,3.0,13,large,8
338,273,250.0,13,ml,9
338,273,150.0,13,ml,10
338,45,1.0,9,,11
338,184,2.0,8,,12
339,507,0.5,10,,1
339,428,1.0,10,,2
339,300,1.0,8,,3
339,84,14.0,3,jar,4
339,35,2.0,9,,5
339,603,0.25,8,,6
339,518,0.12,8,,7
339,162,2.0,10,,8
339,260,1.0,11,,9
340,250,125.0,1,,1
340,348,200.0,1,,2
340,414,2.0,8,,3
340,278,4.0,13,sliced,4
340,85,1.0,12,,5
340,736,150.0,1,,6
340,321,0.0,16,,7
340,274,3.0,9,,8
340,597,1.0,9,,9
340,184,1.0,9,,10
340,688,1.0,9,,11
340,137,1.0,14,finely chopped,12
340,142,1.0,13,knob,13
341,91,150.0,13,ml,1
341,164,2.0,9,,2
341,184,1.0,8,,3
341,260,1.0,11,,4
341,229,1.0,11,,5
341,303,1.0,13,dash,6
341,267,2.0,13,,7
341,260,1.0,11,,8
341,615,8.0,13,,9
341,7,8.0,13,,10
341,613,4.0,13,slices,11
341,36,1.0,9,,12
341,614,100.0,1,,13
341,103,1.0,13,sprinking,14
341,260,1.0,11,,15
341,24,1.0,11,,16
342,454,3.0,13,large,1
342,282,0.75,10,,2
342,36,0.67,10,,3
342,41,1.0,8,,4
342,208,1.0,11,,5
342,260,0.5,8,,6
342,125,1.0,10,,7
342,309,1.0,13,splash,8
343,236,3.0,4,,1
343,260,1.0,8,,2
343,282,1.0,8,,3
343,622,0.25,10,,4
343,162,0.25,10,,5
343,623,1.0,10,,6
343,125,0.5,10,,7
343,36,14.0,9,,8
343,148,0.75,10,,9
343,162,1.0,9,,10
344,242,1.0,13,large,1
344,142,0.5,13,,2
344,137,1.0,13,large,3
344,85,1.0,13,bunch,4
344,284,1.0,9,,5
344,58,4.0,13,,6
344,223,5.0,9,,7
344,60,150.0,13,ml,8
344,150,200.0,1,,9
345,454,1.0,13,medium,1
345,197,80.0,5,,2
345,282,1.0,9,,3
345,11,1.0,8,,4
345,260,1.0,11,,5
345,300,1.0,13,dash,6
345,811,150.0,1,,7
345,36,150.0,1,,8
345,812,1.0,9,,9
345,281,3.0,13,,10
346,301,4.0,13,meaty shanks,1
346,125,0.5,10,,2
346,210,2.0,9,,3
346,36,3.0,9,,4
346,340,1.0,13,medium chopped into -inch pieces,5
346,42,1.0,13,chopped into -inch pieces,6
346,48,1.0,13,chopped into -inch pieces,7
346,366,1.0,13,bulb chopped into -inch pieces,8
346,137,3.0,14,,9
346,214,2.0,13,strips,10
346,193,1.0,8,,11
346,16,1.0,13,,12
346,107,1.0,10,,13
346,60,0.5,10,,14
346,293,1.0,10,chopped with juice,15
346,222,2.0,9,chopped,16
346,137,1.0,8,minced,17
346,185,1.0,8,grated,18
347,487,450.0,1,,1
347,340,1.0,13,chopped,2
347,278,1.0,13,,3
347,137,2.0,14,minced,4
347,142,1.0,8,,5
347,486,1.0,13,chopped,6
347,274,2.0,9,,7
347,132,1.0,13,chopped,8
347,303,2.0,9,,9
347,309,350.0,13,ml,10
347,488,200.0,1,,11
347,330,1.0,9,,12
347,309,2.0,9,,13
348,251,6.0,1,oz,1
348,99,2.0,9,,2
348,216,2.0,9,,3
348,274,2.0,8,,4
348,313,2.0,8,,5
348,282,2.0,8,,6
348,309,2.0,9,,7
348,224,2.0,9,,8
348,137,2.0,14,,9
348,1,1.0,10,,10
348,454,1.0,13,,11
348,67,4.0,10,,12
349,250,125.0,1,,1
349,188,3.0,13,juice of,2
349,46,0.5,8,,3
349,203,2.0,8,,4
349,122,2.0,9,,5
349,303,2.0,9,,6
349,469,200.0,1,,7
349,278,4.0,13,finely sliced,8
349,504,140.0,1,,9
349,225,25.0,1,,10
349,85,1.0,12,,11
349,188,2.0,13,,12
349,602,0.0,16,,13
350,210,1.0,9,,1
350,648,500.0,1,,2
351,210,3.0,9,,1
351,649,10.0,13,,2
351,222,1.0,13,bunch,3
351,650,100.0,5,,4
351,331,500.0,1,,5
351,256,1.0,11,,6
351,72,150.0,1,,7
351,340,1.0,13,chopped,8
351,137,3.0,14,,9
351,336,1.0,13,medium,10
351,341,2.0,13,,11
351,485,250.0,1,,12
351,488,100.0,1,,13
351,185,1.0,13,,14
352,646,450.0,1,,1
352,137,4.0,14,,2
352,17,2.0,13,,3
352,290,1.0,8,,4
352,210,6.0,9,,5
352,30,100.0,1,,6
352,72,100.0,1,,7
352,340,1.0,13,,8
352,217,3.0,8,,9
352,60,1.0,6,,10
352,222,1.0,12,,11
352,651,6.0,13,,12
353,81,400.0,13,ml,1
353,671,1.0,13,tbsp,2
353,57,200.0,1,,3
353,151,100.0,1,,4
353,122,2.0,9,,5
353,35,1.0,13,tbsp,6
353,672,2.0,13,,7
353,14,1.0,12,,8
353,171,1.0,13,boiled,9
353,242,6.0,13,,10
353,673,4.0,13,,11
353,674,1.0,8,,12
353,137,4.0,14,chopped,13
353,675,1.0,9,,14
353,676,1.0,9,,15
353,188,2.0,13,zest of,16
353,678,1.0,8,,17
353,677,1.0,8,,18
353,157,1.0,8,,19
353,225,2.0,9,,20
354,125,100.0,1,,1
354,112,2.0,13,large,2
354,197,300.0,13,ml,3
354,284,1.0,9,,4
354,282,0.0,16,,5
354,379,0.0,16,,6
354,380,0.0,16,,7
355,36,200.0,1,,1
355,454,1.0,13,large,2
355,197,4.0,9,,3
355,146,200.0,1,,4
355,25,85.0,1,,5
355,35,85.0,1,,6
355,452,100.0,1,,7
355,264,250.0,1,,8
355,158,1.0,9,,9
356,817,1.0,9,,1
356,818,1.0,13,,2
356,282,1.0,10,,3
356,84,1.0,15,,4
356,110,6.0,13,,5
356,200,1.0,13,sprig,6
357,125,1.0,10,,1
357,260,0.25,8,,2
357,454,1.0,13,yolk,3
357,454,1.0,13,,4
357,36,5.0,9,,5
357,36,6.0,9,,6
357,340,0.33,10,,7
357,418,0.5,10,,8
357,18,0.5,4,,9
357,112,2.0,13,beaten,10
357,260,1.0,8,,11
357,229,0.25,8,,12
358,210,3.0,9,,1
358,340,1.0,13,small finely diced,2
358,137,2.0,14,chopped,3
358,398,225.0,1,,4
358,292,1.0,9,,5
358,217,2.0,8,,6
358,66,1.0,11,,7
358,282,1.0,11,,8
358,222,1.0,13,chopped,9
358,236,900.0,1,,10
358,210,2.0,9,,11
359,236,4.0,10,,1
359,36,60.0,13,ml,2
359,197,0.5,10,,3
359,360,450.0,1,,4
359,340,1.0,13,finely chopped,5
359,474,500.0,13,ml,6
359,217,0.0,16,,7
359,222,0.0,16,,8
359,260,1.0,13,dash,9
359,229,1.0,13,dash,10
360,330,1.0,8,,1
360,213,2.0,13,juice of,2
360,213,1.0,13,zest of,3
360,45,2.0,9,,4
360,394,6.0,13,,5
360,380,250.0,1,,6
360,264,200.0,1,,7
360,36,50.0,1,,8
360,203,100.0,1,,9
360,75,1.0,8,,10
360,197,6.0,9,,11
361,36,50.0,1,,1
361,391,175.0,1,,2
361,392,5.0,13,,3
361,375,500.0,1,,4
361,223,175.0,1,,5
361,146,175.0,1,,6
361,197,150.0,13,ml,7
361,105,275.0,13,ml,8
361,384,2.0,9,,9
361,393,1.0,13,crushed,10
362,223,1.0,10,,1
362,282,0.5,10,,2
362,454,1.0,13,,3
363,466,8.0,13,,1
363,45,100.0,1,,2
363,36,100.0,1,,3
363,468,2.0,13,,4
363,41,3.0,13,pods,5
363,75,1.0,13,large,6
363,29,2.0,9,,7
363,238,500.0,1,,8
364,462,140.0,1,,1
364,597,300.0,1,,2
364,35,100.0,1,,3
364,264,375.0,1,,4
364,158,3.0,8,,5
364,603,1.0,8,,6
364,707,0.5,8,,7
364,678,0.25,8,,8
364,229,0.25,8,,9
364,454,3.0,13,large,10
364,770,200.0,1,,11
364,105,225.0,13,ml,12
364,388,140.0,1,,13
364,597,3.0,9,,14
365,36,2.0,9,,1
365,69,0.33,10,,2
365,563,1.0,10,,3
365,36,3.0,9,,4
365,69,0.5,10,,5
365,236,2.0,10,,6
365,112,3.0,13,,7
365,273,1.0,13,pot,8
365,125,3.0,10,,9
365,260,0.25,8,,10
365,11,1.0,9,,11
366,276,300.0,1,,1
366,210,1.0,9,,2
366,340,1.0,13,finely chopped,3
366,137,2.0,14,minced,4
366,242,1.0,13,,5
366,292,1.0,9,,6
366,338,425.0,1,,7
366,339,70.0,1,,8
366,219,1.0,13,shaved,9
367,1,1.5,13,kg,1
367,242,3.0,13,chopped,2
367,137,2.0,14,,3
367,142,1.0,8,,4
367,106,1.0,8,,5
367,85,1.0,8,,6
367,217,1.0,8,,7
367,367,2.0,9,,8
367,209,2.0,9,,9
367,244,1.0,13,sliced,10
367,42,2.0,13,,11
367,571,1.0,13,,12
367,411,4.0,13,leaves,13
367,544,2.0,9,,14
367,150,2.0,9,,15
367,367,2.0,9,,16
367,95,1.0,8,,17
369,467,6.0,9,,1
369,712,1.0,10,,2
369,84,3.0,9,,3
369,197,5.0,9,,4
369,713,25.0,13,,5
369,197,0.5,10,,6
369,11,0.5,8,,7
369,308,0.5,8,,8
369,260,1.0,11,,9
369,714,150.0,1,,10
369,141,1.0,9,,11
369,388,120.0,13,ml,12
369,715,4.0,9,,13
368,36,250.0,1,,1
368,755,200.0,1,,2
368,233,80.0,1,,3
368,11,1.0,8,,4
368,45,225.0,1,,5
368,454,4.0,13,,6
368,300,1.0,8,,7
368,323,100.0,1,,8
368,373,250.0,1,,9
368,105,200.0,13,ml,10
368,771,100.0,1,,11
368,379,400.0,1,,12
368,772,1.0,13,,13
370,210,2.0,9,,1
370,340,2.0,13,,2
370,138,4.0,13,chopped,3
370,656,5.0,13,,4
370,215,1.0,8,,5
370,290,1.0,13,sprigs of fresh,6
370,17,4.0,13,leaves,7
370,397,2.0,13,chopped,8
370,8,1.0,13,chopped,9
370,341,4.0,13,large,10
370,454,4.0,13,large,11
370,222,1.0,12,,12
371,309,150.0,13,ml,1
371,282,1.0,8,,2
371,446,15.0,1,,3
371,233,225.0,1,,4
371,260,1.0,8,,5
371,210,1.0,13,drizzle,6
371,352,80.0,1,,7
371,374,70.0,1,,8
371,215,1.0,13,peeled and sliced,9
371,13,1.0,13,leaves,10
371,24,1.0,11,,11
372,233,150.0,1,,1
372,78,50.0,1,,2
372,454,8.0,13,,3
372,45,200.0,1,,4
372,110,5.0,13,,5
372,45,200.0,1,,6
372,381,250.0,1,,7
372,233,1.0,9,,8
372,235,1.0,9,,9
372,105,100.0,1,,10
372,68,100.0,1,,11
373,446,10.0,1,,1
373,45,1.0,8,,2
373,125,1.0,9,,3
373,197,125.0,13,ml,4
373,111,7.0,13,,5
373,282,15.0,1,,6
373,45,10.0,1,,7
373,300,1.0,8,,8
373,125,500.0,1,,9
373,105,200.0,13,ml,10
373,36,15.0,1,,11
373,566,125.0,13,ml,12
373,156,10.0,1,,13
373,209,1.0,13,for frying,14
373,323,75.0,1,,15
373,183,0.5,13,juice of,16
373,777,1.0,13,dash,17
373,442,50.0,1,,18
374,534,1.0,13,,1
374,197,120.0,13,ml,2
374,340,1.0,13,chopped,3
374,303,100.0,5,,4
374,483,500.0,1,,5
374,454,1.0,13,,6
374,138,1.0,13,,7
374,193,1.0,11,,8
374,31,75.0,1,,9
375,256,1.0,11,,1
375,115,4.0,9,,2
375,138,6.0,13,,3
375,442,35.0,1,,4
375,657,30.0,1,,5
375,222,2.0,9,chopped,6
375,61,8.0,13,,7
375,340,1.0,13,chopped,8
375,42,1.0,13,chopped,9
375,48,1.0,13,chopped,10
375,650,250.0,13,ml,11
375,60,350.0,13,ml,12
375,76,1.0,13,,13
375,77,1.0,11,,14
375,17,2.0,13,,15
375,454,2.0,13,,16
375,442,2.0,9,,17
376,125,1.0,10,,1
376,112,2.0,13,,2
376,197,1.0,10,,3
376,309,0.75,10,,4
376,260,1.0,11,,5
376,282,1.0,8,,6
376,36,3.0,9,,7
377,210,60.0,5,,1
377,184,2.0,9,,2
377,163,1.0,9,,3
377,290,2.0,13,sprigs,4
377,775,100.0,1,,5
377,55,250.0,1,,6
377,278,3.0,13,chopped,7
377,242,1.0,13,chopped,8
377,776,1.0,13,,9
377,121,50.0,1,,10
378,422,3.0,9,,1
378,340,4.0,13,chopped,2
378,95,1.0,9,,3
378,783,800.0,1,,4
378,137,4.0,14,crushed,5
378,233,2.0,9,,6
378,217,2.0,9,,7
378,21,1.0,6,,8
378,17,4.0,13,,9
378,782,400.0,1,,10
378,631,200.0,13,ml,11
378,273,4.0,9,,12
379,364,4.0,9,,1
379,4,350.0,1,,2
379,340,1.0,13,large,3
379,137,10.0,13,,4
379,42,1.0,13,thinly sliced,5
379,119,1.0,8,,6
379,367,2.0,9,,7
379,304,600.0,13,ml,8
379,292,1.0,9,,9
379,369,2.0,13,sticks,10
379,222,1.0,12,,11
379,368,400.0,1,,12
379,31,2.0,9,,13
379,209,1.0,13,drizzle,14
379,30,0.0,16,,15
379,32,0.0,16,,16
380,787,1.0,13,kg,1
380,17,2.0,13,,2
380,646,1.0,9,,3
380,42,1.0,13,large,4
380,340,1.0,13,sliced,5
380,138,3.0,13,sliced thinly,6
380,245,1.0,13,chopped,7
380,242,2.0,13,chopped,8
380,571,2.0,13,,9
380,236,3.0,13,chopped,10
380,292,3.0,9,,11
380,626,0.5,13,,12
380,222,1.0,12,,13
380,103,1.0,12,,14
380,273,300.0,1,,15
381,4,2.0,13,,1
381,314,200.0,13,ml,2
381,217,0.5,8,,3
381,183,2.0,13,,4
381,184,0.5,13,,5
381,210,1.0,13,dash,6
381,544,0.0,16,,7
381,236,1.0,2,,8
381,303,1.0,13,for frying,9
382,233,2.0,9,,1
382,323,2.0,9,,2
382,238,375.0,1,,3
382,45,250.0,1,,4
382,185,2.0,13,strips,5
382,75,1.0,13,stick,6
382,112,2.0,13,,7
382,111,4.0,13,,8
382,330,50.0,1,,9
382,315,500.0,13,ml,10
382,299,1.0,13,pod of,11
382,75,0.0,16,,12
383,212,2.0,13,finely chopped,1
383,245,1.0,13,diced,2
383,85,1.0,13,small bunch,3
383,242,1.0,13,small,4
383,137,3.0,14,,5
383,107,400.0,13,ml,6
383,256,1.0,11,,7
383,16,1.0,13,,8
383,236,300.0,1,,9
383,234,400.0,1,,10
383,479,600.0,1,,11
383,336,300.0,1,,12
383,469,8.0,13,,13
383,351,500.0,1,,14
383,331,500.0,1,,15
383,415,1.0,13,sliced,16
384,137,1.0,14,,1
384,19,2.0,13,small,2
384,210,2.0,9,,3
384,308,1.0,9,,4
